total apps: 9,,,,,,,,,,
Total number of requests: 174,,,,,,,,,,
Total number of GET requests: 160,,,,,,,,,,
Percentage of GET requests: 91.95402298850574%,,,,,,,,,,
Average number of requests per app: 19.333333333333332,,,,,,,,,,
Average number of GET requests per app: 17.77777777777778,,,,,,,,,,
Average number of expire requests: 56,,,,,,,,,,
Percentage of expire requests: 32.18390804597701%,,,,,,,,,,
Average number of expire requests per app: 6.222222222222222,,,,,,,,,,
Average data length per request: 102755.84126984127,,,,,,,,,,
Exceptions: 0,,,,,,,,,,
,,,,,,,,,,
prefix,id,body,stmt,urlString,isDoOutput,length,cacheControl,expires,age,setCookie,,,
"I/System.out(22977): URLConn","4","<com.adobe.mobile.RequestHandler: boolean sendAnalyticsRequest(java.lang.String,java.util.Map,int)>","$r11 = virtualinvoke $r4.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://sstats.adobe.com/b/ss/adbemdigitalmedia.rebootprod2%2Cadcpsxandtotals/0/JAVA-4.0.3-AN/s25275113?AQB=1&ndh=1&pageName=Organizer%3A%20Main&t=00%2F00%2F0000%2000%3A00%3A00%200%20420&aid=2D67E19205030AB3-4000119AE00054A9&ts=1523565350&ce=UTF-8&c.&adb.&user.&profile.&attributes.&clientId=PSXAndroid1&.attributes&.profile&.user&page.&pageInfo.&productVersion=2.6.3&productCategory=mobile&namespace=psxAndroid&language=en_US&.pageInfo&.page&.adb&a.&privacy.&mode=unknown&.privacy&DeviceName=SM-G955N&AppID=Photoshop%20Express%2F2.6.3&Resolution=720x1280&OSVersion=Android%204.4.2&CarrierName=T-Mobile&.a&.c&AQE=1","false","1","no-cache, no-store, max-age=0, no-transform, private","Wed, 11 Apr 2018 20:35:50 GMT","Not found","Not found"
"I/System.out(22977): URLConn","5","<com.adobe.mobile.RequestHandler: boolean sendAnalyticsRequest(java.lang.String,java.util.Map,int)>","$r11 = virtualinvoke $r4.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://sstats.adobe.com/b/ss/adbemdigitalmedia.rebootprod2%2Cadcpsxandtotals/0/JAVA-4.0.3-AN/s15203739?AQB=1&ndh=1&pageName=Organizer%3A%20CreativeCloud&t=00%2F00%2F0000%2000%3A00%3A00%200%20420&aid=2D67E19205030AB3-4000119AE00054A9&ts=1523565350&ce=UTF-8&c.&adb.&user.&profile.&attributes.&clientId=PSXAndroid1&.attributes&.profile&.user&page.&pageInfo.&productVersion=2.6.3&productCategory=mobile&namespace=psxAndroid&language=en_US&.pageInfo&.page&.adb&a.&DeviceName=SM-G955N&AppID=Photoshop%20Express%2F2.6.3&Resolution=720x1280&OSVersion=Android%204.4.2&CarrierName=T-Mobile&.a&.c&AQE=1","false","1","no-cache, no-store, max-age=0, no-transform, private","Wed, 11 Apr 2018 20:35:50 GMT","Not found","Not found"
"I/System.out(22977): URLConn","6","<com.adobe.mobile.RequestHandler: boolean sendAnalyticsRequest(java.lang.String,java.util.Map,int)>","$r11 = virtualinvoke $r4.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://sstats.adobe.com/b/ss/adbemdigitalmedia.rebootprod2%2Cadcpsxandtotals/0/JAVA-4.0.3-AN/s70725429?AQB=1&ndh=1&pageName=CreativeCloud%3A%20UserNotLoggedIn&t=00%2F00%2F0000%2000%3A00%3A00%200%20420&aid=2D67E19205030AB3-4000119AE00054A9&ts=1523565350&ce=UTF-8&c.&adb.&user.&profile.&attributes.&clientId=PSXAndroid1&.attributes&.profile&.user&page.&pageInfo.&productVersion=2.6.3&productCategory=mobile&namespace=psxAndroid&language=en_US&.pageInfo&.page&.adb&a.&DeviceName=SM-G955N&AppID=Photoshop%20Express%2F2.6.3&Resolution=720x1280&OSVersion=Android%204.4.2&CarrierName=T-Mobile&.a&.c&AQE=1","false","1","no-cache, no-store, max-age=0, no-transform, private","Wed, 11 Apr 2018 20:35:51 GMT","Not found","Not found"
"I/System.out(22977): URLConn","7","<com.adobe.mobile.RequestHandler: boolean sendAnalyticsRequest(java.lang.String,java.util.Map,int)>","$r11 = virtualinvoke $r4.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://sstats.adobe.com/b/ss/adbemdigitalmedia.rebootprod2%2Cadcpsxandtotals/0/JAVA-4.0.3-AN/s50255858?AQB=1&ndh=1&pageName=Revel%3A%20Main&t=00%2F00%2F0000%2000%3A00%3A00%200%20420&aid=2D67E19205030AB3-4000119AE00054A9&ts=1523565350&ce=UTF-8&c.&adb.&user.&profile.&attributes.&clientId=PSXAndroid1&.attributes&.profile&.user&page.&pageInfo.&productVersion=2.6.3&productCategory=mobile&namespace=psxAndroid&language=en_US&.pageInfo&.page&.adb&a.&DeviceName=SM-G955N&AppID=Photoshop%20Express%2F2.6.3&Resolution=720x1280&OSVersion=Android%204.4.2&CarrierName=T-Mobile&.a&.c&AQE=1","false","1","no-cache, no-store, max-age=0, no-transform, private","Wed, 11 Apr 2018 20:35:51 GMT","Not found","Not found"
"I/System.out(22977): URLConn","8","<com.adobe.mobile.RequestHandler: boolean sendAnalyticsRequest(java.lang.String,java.util.Map,int)>","$r11 = virtualinvoke $r4.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://sstats.adobe.com/b/ss/adbemdigitalmedia.rebootprod2%2Cadcpsxandtotals/0/JAVA-4.0.3-AN/s34981180?AQB=1&ndh=1&pageName=Revel%3A%20AdobeIDSignIn&t=00%2F00%2F0000%2000%3A00%3A00%200%20420&aid=2D67E19205030AB3-4000119AE00054A9&ts=1523565351&ce=UTF-8&c.&adb.&user.&profile.&attributes.&clientId=PSXAndroid1&.attributes&.profile&.user&page.&pageInfo.&productVersion=2.6.3&productCategory=mobile&namespace=psxAndroid&language=en_US&.pageInfo&.page&.adb&a.&DeviceName=SM-G955N&AppID=Photoshop%20Express%2F2.6.3&Resolution=720x1280&OSVersion=Android%204.4.2&CarrierName=T-Mobile&.a&.c&AQE=1","false","1","no-cache, no-store, max-age=0, no-transform, private","Wed, 11 Apr 2018 20:35:51 GMT","Not found","Not found"
"I/System.out(22977): URLConn","9","<com.adobe.mobile.RequestHandler: boolean sendAnalyticsRequest(java.lang.String,java.util.Map,int)>","$r11 = virtualinvoke $r4.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://sstats.adobe.com/b/ss/adbemdigitalmedia.rebootprod2%2Cadcpsxandtotals/0/JAVA-4.0.3-AN/s80262077?AQB=1&ndh=1&pageName=Revel%3A%20Main&t=00%2F00%2F0000%2000%3A00%3A00%200%20420&aid=2D67E19205030AB3-4000119AE00054A9&ts=1523565355&ce=UTF-8&c.&adb.&user.&profile.&attributes.&clientId=PSXAndroid1&.attributes&.profile&.user&page.&pageInfo.&productVersion=2.6.3&productCategory=mobile&namespace=psxAndroid&language=en_US&.pageInfo&.page&.adb&a.&DeviceName=SM-G955N&AppID=Photoshop%20Express%2F2.6.3&Resolution=720x1280&OSVersion=Android%204.4.2&CarrierName=T-Mobile&.a&.c&AQE=1","false","1","no-cache, no-store, max-age=0, no-transform, private","Wed, 11 Apr 2018 20:35:55 GMT","Not found","Not found"
"I/System.out(22977): URLConn","10","<com.adobe.mobile.RequestHandler: boolean sendAnalyticsRequest(java.lang.String,java.util.Map,int)>","$r11 = virtualinvoke $r4.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://sstats.adobe.com/b/ss/adbemdigitalmedia.rebootprod2%2Cadcpsxandtotals/0/JAVA-4.0.3-AN/s91894609?AQB=1&ndh=1&pageName=Revel%3A%20FacebookSignIn&t=00%2F00%2F0000%2000%3A00%3A00%200%20420&aid=2D67E19205030AB3-4000119AE00054A9&ts=1523565357&ce=UTF-8&c.&adb.&user.&profile.&attributes.&clientId=PSXAndroid1&.attributes&.profile&.user&page.&pageInfo.&productVersion=2.6.3&productCategory=mobile&namespace=psxAndroid&language=en_US&.pageInfo&.page&.adb&a.&DeviceName=SM-G955N&AppID=Photoshop%20Express%2F2.6.3&Resolution=720x1280&OSVersion=Android%204.4.2&CarrierName=T-Mobile&.a&.c&AQE=1","false","1","no-cache, no-store, max-age=0, no-transform, private","Wed, 11 Apr 2018 20:35:57 GMT","Not found","Not found"
"I/System.out(22977): URLConn","11","<com.adobe.mobile.RequestHandler: boolean sendAnalyticsRequest(java.lang.String,java.util.Map,int)>","$r11 = virtualinvoke $r4.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://sstats.adobe.com/b/ss/adbemdigitalmedia.rebootprod2%2Cadcpsxandtotals/0/JAVA-4.0.3-AN/s35629719?AQB=1&ndh=1&pageName=Revel%3A%20Main&t=00%2F00%2F0000%2000%3A00%3A00%200%20420&aid=2D67E19205030AB3-4000119AE00054A9&ts=1523565357&ce=UTF-8&c.&adb.&user.&profile.&attributes.&clientId=PSXAndroid1&.attributes&.profile&.user&page.&pageInfo.&productVersion=2.6.3&productCategory=mobile&namespace=psxAndroid&language=en_US&.pageInfo&.page&.adb&a.&DeviceName=SM-G955N&AppID=Photoshop%20Express%2F2.6.3&Resolution=720x1280&OSVersion=Android%204.4.2&CarrierName=T-Mobile&.a&.c&AQE=1","false","1","no-cache, no-store, max-age=0, no-transform, private","Wed, 11 Apr 2018 20:35:57 GMT","Not found","Not found"
"I/System.out(23673): URLConn","0","<com.camerasideas.c.f: void run()>","$r8 = virtualinvoke $r7.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","http://www.myinstashot.com/setting.html","false","5765","Not found","Not found","Not found","Not found"
"I/System.out(23673): URLConn","1","<com.camerasideas.c.f: void run()>","$r11 = virtualinvoke $r7.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","http://www.myinstashot.com/setting.html","false","5765","Not found","Not found","Not found","Not found"
